site_name,model_name,model_code,maker,lauch,os,sell_type,display_inch,display_centi,panel_type,resolution,ppi,refresh_rate,display_ratio,display_area,display_width,display_height,hdr_standard,ap_type,core_num,core_clock,graphic_core,npu_dsp,sensor_hub,com_modem,system_ram,in_mem,storage_device,out_mem,5G,4G,wifi,bluetooth,satelite,usim_type,dual_usim,cam_type,back_cam,front_cam,video,flash,picture_resol,front_disp_resol,front_video_resol,apecture,cam_char,trem_correction,trem_prevention,cam_flash,hdr_support,auto_hdr,optic_zoom,zio_tag,lazer_auto_focus,auto_focus,out_focus,touch_focus,panorama,tof_sensor,shoot_night_mode,earphone_term,speaker,high_sound_qual_play,sound_tech,fingerprint_recog,face_recog,iris_recog,speech_recog,ai,elec_payment,touch_pen,waterproof,etc,charge_term,battery_storage,battery_type,battery_char,battery_mount_method,charge_support,high_speed_charge,wireless_charge,color,length,width,thickness,weight
나무위키,갤럭시S2 LTE,SHV-E110,samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나무위키,갤럭시S,SHW-M110,samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나무위키,갤럭시S Hoppin,SHW-M190,samsung,,안드로이드 2.2 (Froyo) → 2.3 (Gingerbread)삼성 터치위즈 3.0 → 4.0,,,,,,,,,,,,,,,,,,,,512 MB RAM[2], MB, 512 OneD[3], 16 GB eMMC 4.4 moviD[4] 내장 메모리,,,,3,,,,,후면 500만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,지상파 DMB 지원,"USB 2.0 Samsung 30-pin x 1, 3.5 mm 단자 x 1", 1500 mAh,,,,,,,"티타늄 그레이, 크림 화이트",64.2,122.4, 10.9 mm, 129 g
나무위키,갤럭시그랜드 맥스,SM-G720,samsung,,안드로이드 4.4 (KitKat)삼성 터치위즈 네이쳐 UX 3.0,,,5.25인치,TFT-LCD,1280 x 720,#NAME?,60 Hz,0.672916667,,,,,퀄컴 스냅드래곤 410 MSM8916 SoC.  ,,,,퀄컴 Hexagon QDSP6 V5 DSP,DSP 대체,Qualcomm Gobi MDM9x25,1.5 GB LPDDR3 SDRAM,, 16 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4,"GPS & A-GPS, GLONASS, Beidou",,듀얼심 지원,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2500 mAh,,,,,,,"화이트, 그레이",74.8,146, 7.9 mm, 161 g
나무위키,갤럭시그랜드2,SM-G710,samsung,,안드로이드 4.3 (Jelly Bean) → 4.4 (KitKat)삼성 터치위즈 네이쳐 UX 2.0,,,5.25인치,TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,퀄컴 스냅드래곤 400 MSM8926 SoC.  ,,,,퀄컴 Hexagon QDSP6 DSP,DSP 대체,Qualcomm Gobi MDM9x25,1.5 GB LPDDR2 SDRAM,, 16 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4,"GPS & A-GPS, GLONASS",,일부 모델 듀얼심 지원,,후면 800만 화소, 190만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일부 모델 FM 라디오 혹은 원세그 TV 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2600 mAh,,,,,,,"블랙, 화이트, 핑크",75.3,146.8, 8.9 mm, 163 g
나무위키,갤럭시그랜드,SHV-E270,samsung,,안드로이드 4.1 (Jelly Bean)삼성 터치위즈 네이쳐 UX 1.0,,,5.0인치,TFT-LCD,480 x 800,187 ppi,,0.63125,,,,,삼성 엑시노스 4 Quad (4412) SoC.  ,,,,미탑재,미탑재,미탑재,1 GB LPDDR2 SDRAM,, 8 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4,GPS & A-GPS,,일부 모델 듀얼심 지원,,후면 800만 화소, 190만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2100 mAh,,,,,,,,76.9,145.3, 9.6 mm, 169 g
나무위키,갤럭시노트10,SM-N971,samsung,,안드로이드 9 (Pie) → 10 → 11 → 12(예정)Samsung One UI 1.5 → 2 → 2.1 → 2.5 → 3 → 3.1,,,6.3인치,Dynamic AMOLED Dual-Edge, 2280 x 1080 ,401 ppi,60 Hz,0.797916667,,,,,삼성 엑시노스 9 Series (9825) SoC.  ,,Samsung Exynos M4 Dual-Core 2.73 GHz CPUARM Cortex-A75 Dual-Core 2.4 GHz CPUARM Cortex-A55 Quad-Core 1.95 GHz CPU,ARM Mali-G76 12-Core 754 MHz GPU,Samsung 1st Design NPU Architecture Dual-Core NPU,NPU 대체,Samsung Exynos Modem 5000,12 GB LPDDR4X SDRAM,, 256 UFS 3.0,,5G,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,,,"1,200만 화소+1,200만 화소+1,600만 화소","1,200만 화소",,LED 플래시광학 0.5-2배줌 지원,,,,,,,,,,,,,,,,,,,,,,,,디스플레이 내장형,전면 카메라 인식 방식,,,,,,,"4096 필압(레벨) 틸트 인식 블루투스 연결 S펜 지원, IP68 등급 방수 방진 지원AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[A],  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.1 Gen1 Type-C x 1, 3500 mAh,,"삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",,,,,"아우라 블랙, 아우라 화이트, 아우라 레드, 아우라 핑크, 아우라 글로우",71.8,151, 7.9 mm, 168 g
나무위키,갤럭시노트10 Plus,SM-N976,samsung,,안드로이드 9 (Pie) → 10 → 11 → 12(예정)Samsung One UI 1.5 → 2 → 2.1 → 2.5 → 3 → 3.1,,,6.8인치,Dynamic AMOLED Dual-Edge, 3040 x 1440 ,499 ppi,60 Hz,0.797916667,,,,,삼성 엑시노스 9 Series (9825) SoC.  ,,Samsung Exynos M4 Dual-Core 2.73 GHz CPUARM Cortex-A75 Dual-Core 2.4 GHz CPUARM Cortex-A55 Quad-Core 1.95 GHz CPU,ARM Mali-G76 12-Core 754 MHz GPU,Samsung 1st Design NPU Architecture Dual-Core NPU,NPU 대체,Samsung Exynos Modem 5000,12 GB LPDDR4X SDRAM,, 256 / 512 UFS 3.0, micro SDXC (규격상 2 TB,5G,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,(DisplayPort -.- 지원)일부 모델 하이브리드 듀얼심 지원,,"1,200만 화소+1,200만 화소+1,600만 화소","1,200만 화소",,LED 플래시광학 0.5-2배줌 지원,,,,,,,,,,,,,,,,,,,,,,,,디스플레이 내장형,전면 카메라 인식 방식,,,,,,,"4096 필압(레벨) 틸트 인식 블루투스 연결 S펜 지원, IP68 등급 방수 방진 지원AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[A],  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.1 Gen1 Type-C x 1 , 4300 mAh,,"삼성전자 Super Fast Charging 2.0 - USB Power Delivery 3.0 (45 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",,,,,"아우라 블랙, 아우라 화이트, 아우라 블루, 아우라 글로우",77.2,162.3, 7.9 mm, 196 g
나무위키,갤럭시노트9,SM-N960,samsung,,안드로이드 8.1 (Oreo) → 9 (Pie) → 10Samsung Experience 9.5 → Samsung One UI 1.0 → 2 → 2.1 → 2.5 ,,,6.4인치,Super AMOLED Dual-Edge, 2960 x 1440 ,516 ppi,60 Hz,18.5:9,,,,,삼성 엑시노스 9 Series (9810) SoC.  ,,Samsung Exynos M3 Quad-Core 2.7 GHz CPUARM Cortex-A55 Quad-Core 1.79 GHz CPU,ARM Mali-G72 18-Core 572 MHz GPU,미탑재,미탑재,Samsung Exynos Modem 359,6 GB LPDDR4X SDRAM,, 128 UFS 2.1,,,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,일부 모델 하이브리드 듀얼심 지원,,"1,200만 화소+1,200만 화소","1,200만 화소",,"LED 플래시, 광학 2배줌 지원",,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,전면 카메라 인식 방식,전면 상단 별도 센서 탑재,,,,,,국제,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1", 4000 mAh,,"삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W), USB Power Delivery 2.0 (15 W)",,,,,"미드나잇 블랙, 오션 블루, 라벤더 퍼플, 메탈릭 코퍼, 클라우드 실버, 스노우 화이트",76.4,161.9, 8.6 mm, 201 g
나무위키,갤럭시노트8,SM-N950,samsung,,안드로이드 7.1 (Nougat) → 8.0 (Oreo) → 9 (Pie)Samsung Experience 8.5 → 9.0 → Samsung One UI 1.0,,,6.3인치,Super AMOLED Dual-Edge, 2960 x 1440 ,521 ppi,60 Hz,18.5:9,,,,,삼성 엑시노스 9 Series (8895) SoC.  ,,Samsung Exynos M2 Quad-Core 2.3 GHz CPUARM Cortex-A53 Quad-Core 1.7 GHz CPU,ARM Mali-G71 MP20 546 MHz GPU,미탑재,미탑재,Samsung Exynos Modem 355,6 GB LPDDR4X SDRAM,, 64 / 256 UFS 2.1, micro SDXC (규격상 2 TB,,4G,,5,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",,일부 모델 하이브리드 듀얼심 지원,,"1,200만 화소+1,200만 화소","1,200만 화소",,"LED 플래시, 광학 2배줌 지원",,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,전면 카메라 인식 방식,전면 상단 별도 센서 탑재,,,,,,국제,"USB 3.1 Gen1 Type-C x 1 (DisplayPort 지원)[D], 3.5 mm 단자 x 1", 3300 mAh,,삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W),,,,,"미드나잇 블랙, 오키드 그레이, 딥씨 블루, 메이플 골드, 소프트 핑크, 샤이니 화이트",74.8,162.5, 8.6 mm, 195 g
나무위키,갤럭시노트FE,SM-N935,samsung,,안드로이드 7.0 (Nougat) → 8.0 (Oreo) → 9 (Pie)Samsung Experience 8.1 → 9.0 → Samsung One UI 1.0,,,5.7인치,Super AMOLED Dual-Edge,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 8 Octa (8890) SoC.  ,,Samsung Exynos M1 Quad-Core 2.3 GHz CPUARM Cortex-A53 Quad-Core 1.6 GHz CPU,ARM Mali-T880 12-Core 650 MHz GPU,미탑재,미탑재,Samsung Exynos Modem 335,4 GB LPDDR4 SDRAM,, 64 UFS 2.0, micro SDXC (규격상 2 TB,,4G,,4.2,"GPS & A-GPS, GLONASS, Beidou",,하이브리드 듀얼심 지원,,"후면 OIS 지원 1,200만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,전면 상단 별도 센서 탑재,,,,,,"4096 필압(레벨) 틸트 인식 S펜 지원, IP68 등급 방수 방진 지원[A], 알루미늄 7000 시리즈 프레임[B]심장 박동 인식 센서 내장, SoundAlive 기술 탑재","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1", 3200 mAh,,삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W),,,,,"블랙 오닉스, 골드 플래티넘, 실버 티타늄, 블루 코랄",73.9,153.5, 7.9 mm, 167 g
나무위키,갤럭시노트7,SM-N930,samsung,,안드로이드 6.0 (Marshmallow)삼성 터치위즈 GRACE UX,,,5.7인치,Super AMOLED Dual-Edge,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 8 Octa (8890) SoC.  ,,Samsung Exynos M1 Quad-Core 2.3 GHz CPUARM Cortex-A53 Quad-Core 1.6 GHz CPU,ARM Mali-T880 12-Core 650 MHz GPU,미탑재,미탑재,Samsung Exynos Modem 335,4 GB LPDDR4 SDRAM[A],, 64 UFS 2.0, micro SDXC (규격상 2 TB,,4G,,4.2,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 하이브리드 듀얼심 지원,,"후면 OIS 지원 1,200만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,전면 상단 별도 센서 탑재,,,,,,"4096 필압(레벨) 틸트 인식 S펜 지원, IP68 등급 방수 방진 지원[B], 알루미늄 7000 시리즈 프레임[C]심장 박동 인식 센서 내장, SoundAlive 기술 탑재, 일부 모델 FM 라디오 지원","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1", 3500 mAh,,삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W),,,,,"블랙 오닉스, 골드 플래티넘, 실버 티타늄, 블루 코랄",73.9,153.5, 7.9 mm, 169 g
나무위키,갤럭시노트5,SM-N920,samsung,,안드로이드 5.1 (Lollipop) → 6.0 (Marshmallow) → 7.0 (Nougat)삼성 터치위즈 네이쳐 UX 4.0 → GRACE UX → Samsung Experience 8.0,,,5.7인치,Super AMOLED,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 7 Octa (7420) SoC.  ,,ARM Cortex-A57 MP4 2.1 GHz CPUARM Cortex-A53 MP4 1.6 GHz CPU,ARM Mali-T760 MP8 772 MHz GPU,미탑재,미탑재,미탑재,4 GB LPDDR4 SDRAM,, 32 / 64 / 128 UFS 2.0,,,4G,,4.2,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,"후면 OIS+VDIS 지원 1,600만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,, 에어리어 방식 별도 센서 탑재,,,,,,,,"2048 필압(레벨) 틸트 인식 S펜 지원, 심장 박동 인식 센서 내장, SoundAlive 기술 탑재","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W),,,,,"블랙 사파이어, 화이트 펄, 골드 플래티넘, 실버 티타늄, 핑크 골드",76.1,153.2, 7.6 mm, 171 g
나무위키,갤럭시노트4,SM-N910,samsung,,안드로이드 4.4 (KitKat) → 5.0[2] → 5.1 (Lollipop) → 6.0 (Marshmallow)삼성 터치위즈 네이쳐 UX 3.0,,,5.7인치,Super AMOLED,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 7 Octa (5433) SoC.  ,,ARM Cortex-A57 Quad-Core 1.9 GHz CPUARM Cortex-A53 Quad-Core 1.3 GHz CPU,ARM Mali-T760 Hexa-Core 700 MHz GPU,미탑재,미탑재,미탑재,3 GB LPDDR3 SDRAM,, 32 eMMC 5.0, micro SDXC (규격상 2 TB,,4G,,4.1,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,"후면 OIS[A] 지원 1,600만 화소", 370만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,스와이프 방식 별도 센서 탑재,,,,,,,,"2048 필압(레벨) 틸트 인식 S펜 지원, 자외선(UV) 및 심장 박동 인식 센서 내장SoundAlive 기술 탑재, 일부 모델 FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, 조도, 근접, 제스처","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3220 mAh,,,,,,,"챠콜 블랙, 프로스트 화이트, 브론즈 골드, 블로섬 핑크, 벨벳 레드, 실버",78.6,153.5, 8.5 mm, 176 g
나무위키,갤럭시노트4 S-LTE,SM-N916,samsung,,안드로이드 4.4 (KitKat) → 5.0[2] → 5.1 (Lollipop) → 6.0 (Marshmallow)삼성 터치위즈 네이쳐 UX 3.0,,,5.7인치,Super AMOLED,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 7 Octa (5433) SoC.  ,,ARM Cortex-A57 Quad-Core 1.9 GHz CPUARM Cortex-A53 Quad-Core 1.3 GHz CPU,ARM Mali-T760 Hexa-Core 700 MHz GPU,미탑재,미탑재,미탑재,3 GB LPDDR3 SDRAM,, 32 eMMC 5.0, micro SDXC (규격상 2 TB,,4G,,4.1,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,"후면 OIS[A] 지원 1,600만 화소", 370만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,스와이프 방식 별도 센서 탑재,,,,,,,,"2048 필압(레벨) 틸트 인식 S펜 지원, 자외선(UV) 및 심장 박동 인식 센서 내장SoundAlive 기술 탑재, 일부 모델 FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, 조도, 근접, 제스처","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3220 mAh,,,,,,,"챠콜 블랙, 프로스트 화이트, 브론즈 골드, 블로섬 핑크, 벨벳 레드, 실버",78.6,153.5, 8.5 mm, 176 g
나무위키,갤럭시노트4 Edge,SM-N915,samsung,,안드로이드 4.4 (KitKat) → 5.0[2] → 5.1 (Lollipop) → 6.0 (Marshmallow)삼성 터치위즈 네이쳐 UX 3.0,,,5.7인치,Super AMOLED,2560 x 1440,518 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 7 Octa (5433) SoC.  ,,ARM Cortex-A57 Quad-Core 1.9 GHz CPUARM Cortex-A53 Quad-Core 1.3 GHz CPU,ARM Mali-T760 Hexa-Core 700 MHz GPU,미탑재,미탑재,미탑재,3 GB LPDDR3 SDRAM,, 32 eMMC 5.0, micro SDXC (규격상 2 TB,,4G,,4.1,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,"후면 OIS[A] 지원 1,600만 화소", 370만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,스와이프 방식 별도 센서 탑재,,,,,,,,"2048 필압(레벨) 틸트 인식 S펜 지원, 자외선(UV) 및 심장 박동 인식 센서 내장SoundAlive 기술 탑재, 일부 모델 FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, 조도, 근접, 제스처","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3220 mAh,,,,,,,"챠콜 블랙, 프로스트 화이트, 브론즈 골드, 블로섬 핑크, 벨벳 레드, 실버",78.6,153.5, 8.5 mm, 176 g
나무위키,갤럭시노트3,SM-N900,samsung,,안드로이드 4.3 (Jelly Bean) → 4.4 (KitKat) → 5.0 (Lollipop)삼성 터치위즈 네이쳐 UX 2.0 → UX 3.0 & NTT 도코모 Live UX[2],,,,,,,,,,,,,,,,,,,,3 GB LPDDR3 SDRAM,, 16 / 32 / 64 eMMC 4.5, micro SDXC 및 exFAT (규격상 2 TB,,,,4,,,일부 중국 내수용 모델 듀얼심 지원,,"후면 1,300만 화소", 200만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기본,"USB 3.1 Gen1 micro Type-B x 1, 3.5 mm 단자 x 1", 3200 mAh,,,,,,,"제트 블랙, 클래식 화이트, 블러쉬 핑크, 멜롯 레드[7], 로즈 골드 블랙&화이트",79.2,151.2, 8.3 mm,168 g[3][4]
나무위키,갤럭시노트3 Neo,SM-N750,samsung,,안드로이드 4.3 (Jelly Bean) → 4.4 (KitKat) → 5.1 (Lollipop)[1]삼성 터치위즈 네이쳐 UX 2.0 → UX 3.0,,,,,,,,,,,,,,,,,,,,2 GB LPDDR3 SDRAM,, 16 eMMC -.-,,,,,4,,,일부 모델 듀얼심 지원,,후면 800만 화소, 200만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3100 mAh,,,,,,,"제트 블랙, 클래식 화이트, 민트 레몬, 글램 레드, 핑크",77.4,148.4, 8.8 mm, 162 g
나무위키,갤럭시노트2,SHV-E250,samsung,,안드로이드 4.1 (Jelly Bean) → 4.3 (Jelly Bean) → 4.4.2 (KitKat)삼성 터치위즈 네이쳐 UX 1.0 → UX 2.0 & NTT 도코모 팔레트 UI → Live UX[1],,,,,,,,,,,,,,,,,,,,2 GB LPDDR2 SDRAM,,  16 / 32 / 64 eMMC -.-,,,,,,,,일부 모델 듀얼심 지원 / 스프린트 모델 심카드 슬롯 없음.,,후면 800만 화소, 190만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3100 mAh,,,,,,,"티타늄 그레이, 마블 화이트, 앰버 브라운, 루비 와인, 마샨 핑크, 토파즈 블루",80.5,151.1, 9.4 mm,
나무위키,갤럭시노트,SHV-E160,samsung,,안드로이드 2.3 (Gingerbread) → 4.0 (Icecream Sandwich) → 4.1 (Jelly Bean)삼성 터치위즈 4.0 → 네이쳐 UX 1.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR2 SDRAM,, 16 / 32 eMMC 4.5,,,,,3,,,,,후면 800만 화소, 200만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,국제,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 2500 mAh,,,,,,,"카본 블랙, 세라믹 화이트, 베리 핑크",82.95,146.85, 9.65 mm,178 g
나무위키,갤럭시폴더2,SM-G160,samsung,,안드로이드 6.0 (Marshmallow)삼성 터치위즈 네이쳐 UX 4.0,,,3.8인치,TFT-LCD,480 x 800,#NAME?,60 Hz,0.672916667,,,,,퀄컴 스냅드래곤 425 MSM8917 SoC.  ,,,,퀄컴 Hexagon 536 DSP,DSP 대체,Qualcomm Snapdragon X6 LTE Modem,2 GB LPDDR3 SDRAM,, 16 / 32 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4.2,"GPS & A-GPS, GLONASS, Beidou",,듀얼심 지원,,후면 800만 화소, 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM 라디오 지원,USB 2.0 micro Type-B x 1, 1950 mAh,,,,,,,"골드, 실버, 블랙, 와인 레드",60.2,122, 16.1 mm, 164 g
나무위키,갤럭시 온7 2016,SM-G610,samsung,,안드로이드 6.0 (Marshmallow) → 7.0 (Nougat) → 8.1 (Oreo)삼성 터치위즈 네이쳐 UX 4.0 → Samsung Experience 8.1 → 9.5,,,5.5인치,TFT-LCD,1920 x 1080,401 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 7 Octa (7870) SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,3 GB LPDDR3 SDRAM,, 16 eMMC 5.1, micro SDXC (규격상 2 TB,,4G,,4.1,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 하이브리드 듀얼심 지원,,"후면 1,300만 화소", 800만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"에어리어 방식 지문인식 지원, 일부 모델 FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3300 mAh,,,,,,,"블랙, 골드",76,151.7, 8 mm, 167 g
나무위키,갤럭시와이드,SM-G600,samsung,,안드로이드 6.0 (Marshmallow) → 7.1 (Nougat)삼성 터치위즈 네이쳐 UX 4.0 → Samsung Experience 8.5,,,5.46인치,TFT-LCD,1280 x 720,#NAME?,,0.672916667,,,,,퀄컴 스냅드래곤 410 MSM8916 SoC.  ,,,,퀄컴 Hexagon QDSP6 V5 DSP,DSP 대체,Qualcomm Gobi MDM9x25,2 GB LPDDR3 SDRAM,, 16 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4.1,"GPS & A-GPS, GLONASS, Beidou",,일부 모델 듀얼심 지원,,"후면 1,300만 화소", 500만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일부 모델 FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3000 mAh,,,,,,,"블랙, 화이트, 골드",77.5,151.8, 8.2 mm, 171 g
나무위키,갤럭시와이드3,SM-J737,samsung,,안드로이드 8.0 (Oreo) → 9 (Pie) → 10Samsung Experience 9.0 → Samsung One UI 1.1 → 2,,,5.5인치,TFT-LCD,1280 x 720,268 ppi,,0.672916667,,,,,삼성 엑시노스 7 Octa (7870) SoC.  ,,,,미탑재,미탑재,(파트넘버 불명) 내장,2 GB LPDDR3 SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,,4G,,4.2,"GPS & A-GPS, GLONASS",,,,"후면 1,300만 화소"," 1,300만 화소",,,,,,,,,,,,,,,,,,,,,,,,,,,전면 카메라 인식 방식,,,,,,,"Dolby Atmos 기술 탑재, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 3300 mAh,,,,,,,"블랙, 실버",76.2,153.3, 8.7 mm, 181 g
나무위키,갤럭시알파,SM-G850,samsung,,안드로이드 4.4 (KitKat) → 5.0 (Lollipop)삼성 터치위즈 네이쳐 UX 3.0,,,4.7인치,Super AMOLED,1280 x 720,276 ppi,60 Hz,0.672916667,,,,,삼성 엑시노스 5 Octa (5430) SoC.  ,,ARM Cortex-A15 Quad-Core 1.8 GHz CPUARM Cortex-A7 Quad-Core 1.3 GHz CPU,ARM Mali-T628 Hexa-Core 600 MHz GPU,미탑재,미탑재,미탑재,2 GB LPDDR3 SDRAM,, 32 eMMC 5.0,,,4G,,4,"GPS & A-GPS, GLONASS, Beidou",,,,"후면 1,200만 화소", 210만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,스와이프 방식 별도 센서 탑재,,,,,,,,"심장 박동 인식 센서 내장, SoundAlive 기술 탑재,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 홀, 조도, 근접","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1860 mAh,,,,,,,"차콜 블랙, 다즐링 화이트, 프로스트 골드, 슬릭 실버, 스쿠버 블루",65.5,132.4, 6.7 mm, 115 g
나무위키,갤럭시코어,SHW-M585,samsung,,안드로이드 4.1 (Jelly Bean)삼성 터치위즈 네이쳐 UX 1.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR2 SDRAM,, 8 내장 메모리,,,,,4,,,일부 모델 듀얼심 지원,,후면 500만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일부 모델 FM라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1800 mAh,,,,,,,,67.6,129.3, 8.9 mm, 124 g
나무위키,갤럭시코어 Safe,SHW-M580,samsung,,안드로이드 4.1 (Jelly Bean)삼성 터치위즈 네이쳐 UX 1.0,,,,,,,,,,,,,,,,,,,,1 GB LPDDR2 SDRAM,, 8 내장 메모리,,,,,4,,,일부 모델 듀얼심 지원,,후면 500만 화소, 30만 화소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일부 모델 FM라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1", 1800 mAh,,,,,,,,67.6,129.3, 8.9 mm, 124 g
