,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
29,125,LM-G820,G8 ThinQ,5,G마켓,succ****,19.10.15.,배송도 빠르고 제품도 좋네요,빠른 배송에 아주 만족했고 전화 응대도 아주 좋았습니다. 제품은 현재 사용한지 보름이 넘었는데 불편한점은 없고 상품에 아주 만족합니다. 새상품이라 그런지 아주 좋네요
30,125,LM-G820,G8 ThinQ,5,옥션,lyc*****,19.10.04.,구형 저사양 폰을 쓰다가 최신폰을 써서 그런지 체감으로...,구형 저사양 폰을 쓰다가 최신폰을 써서 그런지 체감으로 아주 성능이 좋은 느낌이네요. 일단 좋아요. 만족!!!
31,125,LM-G820,G8 ThinQ,5,G마켓,sta*****,19.10.10.,너무좋아요,"친절하게 응대해주시고,  기기도 안전하게 잘배송�獰楮鄂畸枋�만 아니였으면 어제받았을텐데. 보통하루면배송받구요넘좋으니 님들도 구매망설이지마세용^^"
32,125,LM-G820,G8 ThinQ,5,옥션,o*e*****,19.12.24.,저렴하게 구입했네요...,저렴하게 구입했네요...
33,125,LM-G820,G8 ThinQ,5,옥션,as2*****,19.08.24.,좋은가격 빠른배송 좋아요,좋은가격 빠른배송 좋아요
34,125,LM-G820,G8 ThinQ,5,옥션,sara****,19.08.15.,좋은조건으로  잘받았습니다  감사합니다번창하세요  매...,좋은조건으로  잘받았습니다  감사합니다번창하세요  매우만족합니다 케이스랑 필름도 알아서  챙겨주시고 감사합니다
35,125,LM-G820,G8 ThinQ,4,인터파크,m*y*****,19.10.08.,g8상품평,싸게샀어요 추천합니다 요즘5g폰이 대세이긴 하지만 아직 lte폰이 좋아서 g8구매했습니다 처음왔을 때부터 발열이 심해서 하루지나니 괜찮았어요 사은품은 품절되어 일주일 후인 오늘 받긴 했지만 만족합니다
36,125,LM-G820,G8 ThinQ,5,옥션,fosi****,19.10.28.,단말기 수령 과정에서 제가 결례한 부분들을 사과합니다....,단말기 수령 과정에서 제가 결례한 부분들을 사과합니다. 죄송합니다. 물건은 잘 받았습니다.
37,125,LM-G820,G8 ThinQ,1,옥션,inte****,19.10.12.,"핸드폰 구매하고 필름한장,케이스하나도 안주는건 너무 하...","핸드폰 구매하고 필름한장,케이스하나도 안주는건 너무 하네요"
38,125,LM-G820,G8 ThinQ,5,인터파크,s*a*****,19.10.05.,잘샀어요,배송빠르고 개통.깔끔 쉬움
39,125,LM-G820,G8 ThinQ,5,인터파크,v*f*****,19.10.11.,빠르고 친절함,빠르게 와줘서 편하게 받앗습니다. 잘 작동되고 괜찬네요. 감사합니다.
40,125,LM-G820,G8 ThinQ,5,인터파크,s*u*****,19.09.23.,좋네요,배송빠르고 물건 좋은 물건 좋네요
41,125,LM-G820,G8 ThinQ,5,인터파크,s*s*****,19.10.02.,만족합니다,배송 정말 빠르네요 갑자기 부모님 폰이 고장나서 급하게 필요했는데 너무 좋아요!
42,125,LM-G820,G8 ThinQ,5,11번가,dr******,19.08.16.,최고예요,배송 빠르구요 해피콜 친절 안내 만족합니다 가격은 최저가!오랜만에 LG폰 써보는데 현재까지 만족합니다 가성비 최고에요 앞으로도 여기 애용하게  될거 같아요 번창하세요~
43,125,LM-G820,G8 ThinQ,5,옥션,021*****,19.10.06.,필름에 케이스까지 챙겨주시고 감사합니다.빠른처리 감사...,필름에 케이스까지 챙겨주시고 감사합니다.빠른처리 감사합니다.
