,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,통신모뎀,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,타겟제품
0,Galaxy A8 2018,갤럭시 A8 2018,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 7.1.1,가개통/중고,,14.19cm(5.6인치),AMOLED,2220x1080,441ppi,,18.5:9,75.6%,,,,엑시노스 7885,옥타(8)코어,2.2GHz+1.6GHz,,,,,램:4GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,600만화소","전면:1,600만화소+800만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),,,지문인식(후면),,,,,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,최대18W,어댑티브패스트차징2.0,,,가로:70.6mm,세로:149.2mm,두께:8.4mm,무게:172g,"삼성전자 갤럭시A8 2018 32GB, 공기계 (가개통/중고)"
0,Galaxy A6 2018,갤럭시 A6 2018,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.0 오레오,가개통/중고,,14.19cm(5.6인치),S-AMOLED,1480x720,294ppi,,18.5:9,75%,,,,엑시노스7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:3GB,내장:32GB,,microSD:최대256GB,,LTE-A Cat.6,802.11 a/b/g/n,블루투스v4.2,,나노유심,,,"후면:1,600만화소","전면:1,600만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),24비트 음원재생,,지문인식,얼굴인식,,,빅스비,,,,,마이크로5핀,"3,000mAh",,,배터리일체형,,,,,가로:70.8mm,세로:149.9mm,두께:7.7mm,,"삼성전자 갤럭시A6 2018 32GB, 공기계 (가개통/중고)"
0,Galaxy A7 2018,갤럭시 A7 2018,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.0 오레오,가개통/중고,,15.24cm(6.0인치),S-AMOLED,2220x1080,411ppi,,18.5:9,74.4%,,,,엑시노스7885,옥타(8)코어,2.2GHz+1.6GHz,Mali G71,,,,램:4GB,내장:64GB,,microSD:최대512GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:2,400만화소+800만화소+500만화소","전면:2,400만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),24비트 음원재생,,지문인식,,,,"빅스비(홈, 리마인더, 비전)",,,,,마이크로5핀,"3,300mAh",,,배터리일체형,,,,,가로:76.8mm,세로:159.8mm,두께:7.5m,무게:168g,"삼성전자 갤럭시A7 2018 64GB, 공기계 (가개통/중고)"
0,Galaxy A5 2017,갤럭시 A5 2017,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,13.22cm(5.2인치),AMOLED,1920x1080,424ppi,,16:9,81.2%,,,,엑시노스7 7880,옥타(8)코어,1.9GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소","전면:1,600만화소","동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,,,,,가로:71.4mm,세로:146.1mm,두께:7.9mm,무게:159g,"삼성전자 갤럭시A5 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy A8 2016,갤럭시 A8 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,14.47cm(5.7인치),AMOLED,1920x1080,386ppi,,,83%,,,,엑시노스7 7420,옥타(8)코어,2.1GHz,Mali T760,,,,램:3GB,내장:32GB,UFS,MicroSD,,LTE-A Cat.6,802.11 b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,,,,"3,300mAh",,,배터리일체형,,퀄컴퀵차지2.0,,,가로:76.8mm,세로:156.6mm,두께:7.2mm,무게:182g,"삼성전자 갤럭시A8 2016 32GB, 공기계 (가개통/중고)"
0,Galaxy A3 2016,갤럭시 A3 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,11.93cm(4.7인치),AMOLED,1280x720,312ppi,,16:9,81.6%,,,,,쿼드(4)코어,1.5GHz,,,,,램:1.5GB,내장:16GB,eMMC,microSD:최대128GB,,LTE-A,802.11 b/g/n,블루투스v4.1,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,○,,,,○,,,,3.5mm,,,,,,,,,,,,,,"2,300mAh",,,배터리일체형,,,,,가로:65.2mm,세로:134.5mm,두께:7.3mm,무게:132g,"삼성전자 갤럭시A3 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy A5 2016,갤럭시 A5 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,13.22cm(5.2인치),AMOLED,1920x1080,424ppi,,16:9,81.9%,,,,엑시노스7 7580,옥타(8)코어,1.6GHz,Mali T720,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 b/g/n,블루투스v4.1,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,광학식손떨림보정(OIS),○,,○,,,○,,,,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,,,,"2,900mAh",,,배터리일체형,,,,,가로:71mm,세로:144.8mm,두께:7.3mm,무게:155g,"삼성전자 갤럭시A5 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy A7 2016,갤럭시 A7 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,13.97cm(5.5인치),AMOLED,1920x1080,401ppi,,16:9,82.8%,,,,엑시노스7 7580,옥타(8)코어,1.6GHz,Mali T720,,,,램:3GB,내장:16GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 a/b/g/n,블루투스v4.1,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,광학식손떨림보정(OIS),○,,○,,,○,,,,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,,,,"3,300mAh",,,배터리일체형,,,,,가로:74.1mm,세로:151.5mm,두께:7.3mm,무게:172g,"삼성전자 갤럭시A7 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy A8,갤럭시 A8,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 7.1.1,가개통/중고,,14.19cm(5.6인치),AMOLED,2220x1080,441ppi,,18.5:9,75.6%,,,,엑시노스 7885,옥타(8)코어,2.2GHz+1.6GHz,,,,,램:4GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,600만화소","전면:1,600만화소+800만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),,,지문인식(후면),,,,,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,최대18W,어댑티브패스트차징2.0,,,가로:70.6mm,세로:149.2mm,두께:8.4mm,무게:172g,"삼성전자 갤럭시A8 2018 32GB, 공기계 (가개통/중고)"
0,Galaxy A5,갤럭시 A5,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,13.22cm(5.2인치),AMOLED,1920x1080,424ppi,,16:9,81.2%,,,,엑시노스7 7880,옥타(8)코어,1.9GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,microSD:최대256GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,600만화소","전면:1,600만화소","동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,,,,,가로:71.4mm,세로:146.1mm,두께:7.9mm,무게:159g,"삼성전자 갤럭시A5 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy A3,갤럭시 A3,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,11.93cm(4.7인치),AMOLED,1280x720,312ppi,,16:9,81.6%,,,,,쿼드(4)코어,1.5GHz,,,,,램:1.5GB,내장:16GB,eMMC,microSD:최대128GB,,LTE-A,802.11 b/g/n,블루투스v4.1,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,○,,,,○,,,,3.5mm,,,,,,,,,,,,,,"2,300mAh",,,배터리일체형,,,,,가로:65.2mm,세로:134.5mm,두께:7.3mm,무게:132g,"삼성전자 갤럭시A3 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy A7,갤럭시 A7,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.0 오레오,가개통/중고,,15.24cm(6.0인치),S-AMOLED,2220x1080,411ppi,,18.5:9,74.4%,,,,엑시노스7885,옥타(8)코어,2.2GHz+1.6GHz,Mali G71,,,,램:4GB,내장:64GB,,microSD:최대512GB,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:2,400만화소+800만화소+500만화소","전면:2,400만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),24비트 음원재생,,지문인식,,,,"빅스비(홈, 리마인더, 비전)",,,,,마이크로5핀,"3,300mAh",,,배터리일체형,,,,,가로:76.8mm,세로:159.8mm,두께:7.5m,무게:168g,"삼성전자 갤럭시A7 2018 64GB, 공기계 (가개통/중고)"
0,Galaxy A,갤럭시 A,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드11,공기계-새제품,,15.75cm(6.2인치),D-AMOLED,2400x1080,421ppi,120Hz,20:9,87.2%,,,HDR10+,엑시노스2100,옥타(8)코어,2.9GHz+2.8GHz+2.2GHz,Mali G78,,,,램:8GB,내장:256GB,UFS3.1,MicroSD 미지원,5G NR,LTE-A,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:6,400만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,○,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,,IP68,,USB타입C,"4,000mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:71.2mm,세로:151.7mm,두께:7.9mm,무게:169g,"삼성전자 갤럭시S21 5G 256GB, 공기계 (자급제 공기계)"
0,Galaxy J2 Pro,갤럭시 J2 Pro,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.1 누가,해외구매-새제품,,12.70cm(5.0인치),S-AMOLED,960x540,220ppi,,16:9,66.3%,,,,스냅드래곤425,쿼드(4)코어,1.4GHz,Adreno 308,,,,램:1.5GB,내장:16GB,,MicroSD,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,듀얼유심지원,,후면:800만화소,전면:500만화소,,,,,,F2.2,,,,○,,,,,,○,,,,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,마이크로5핀,"2,600mAh",,,배터리탈착형,,,,,가로:72.3mm,세로:143.8mm,두께:8.4mm,무게:153g,"삼성전자 갤럭시J2 프로 2018 16GB, 공기계 (해외구매)"
0,Galaxy J3 2017,갤럭시 J3 2017,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 7.0 누가,가개통/중고,,12.70cm(5.0인치),LCD,1280x720,294ppi,,16:9,79.6%,,,,엑시노스 7 7570,쿼드(4)코어,1.4GHz,Mali T720,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,,,,,,,,,,마이크로5핀,"2,400mAh",,,배터리일체형,,,,,가로:70.3mm,세로:143.2mm,두께:8.2mm,무게:142g,"삼성전자 갤럭시J3 2017 16GB, 공기계 (가개통/중고)"
0,Galaxy J5 2017,갤럭시 J5 2017,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,13.22cm(5.2인치),AMOLED,1280x720,282ppi,,16:9,81.2%,,,,엑시노스7 7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:2GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,300만화소","전면:1,300만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,,,마이크로5핀,"3,000mAh",,,배터리일체형,,,,,가로:71.3mm,세로:146.2mm,두께:8.0mm,무게:160g,"삼성전자 갤럭시J5 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy J7 2017,갤럭시 J7 2017,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 7.0 누가,가개통/중고,,13.97cm(5.5인치),AMOLED,1920x1080,401ppi,,16:9,82.2%,,,,엑시노스 7 7870(64bit),옥타(8)코어,1.6GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,300만화소","전면:1,300만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,IP54,,마이크로5핀,"3,600mAh",,,배터리일체형,,,,,가로:74.8mm,세로:152.5mm,두께:8mm,무게:181g,"삼성전자 갤럭시J7 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy J3 2016,갤럭시 J3 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,12.70cm(5.0인치),AMOLED,1280x720,294ppi,,16:9,79.9%,,,,스냅드래곤410,쿼드(4)코어,1.2GHz,Adreno 306,,,,램:1.5GB,내장:8GB,eMMC,MicroSD,,LTE Cat.4,802.11 b/g/n,블루투스v4.1,,,,,후면:800만화소,전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,○,○,,,○,,○,,○,,,,3.5mm,,,,,,,,,,,,,,"2,600mAh",,,배터리탈착형,,,,,가로:71mm,세로:142.3mm,두께:7.9mm,무게:138g,"삼성전자 갤럭시J3 2016 8GB, 공기계 (가개통/중고)"
0,Galaxy J7 2016,갤럭시 J7 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,13.97cm(5.5인치),AMOLED,1280x720,267ppi,,16:9,82.3%,,,,엑시노스7 7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 b/g/n,블루투스v4.1,,마이크로유심,,,"후면:1,300만화소 (F1.9)",전면:500만화소 (F1.9),"동영상:1080p(FHD),30fps",,,,,,,,,○,○,,,○,,○,,○,,,,3.5mm,,,,,,,,,,,,,,"3,300mAh",,,배터리탈착형,,,,,가로:76mm,세로:151.7mm,두께:7.8mm,무게:169g,"삼성전자 갤럭시J7 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy J5 2016,갤럭시 J5 2016,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,13.22cm(5.2인치),AMOLED,1280x720,282ppi,,16:9,81.2%,,,,,쿼드(4)코어,1.2GHz,,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE-A,802.11 b/g/n,블루투스v4.1,,마이크로유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,○,○,,,○,,○,,○,,,,3.5mm,,,,,,,,,,,,,,"3,100mAh",,,,,,,,가로:72.3mm,세로:145.8mm,두께:8.1mm,무게:159g,"삼성전자 갤럭시J5 2016 16GB, 공기계 (가개통/중고)"
0,Galaxy J7,갤럭시 J7,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 7.0 누가,가개통/중고,,13.97cm(5.5인치),AMOLED,1920x1080,401ppi,,16:9,82.2%,,,,엑시노스 7 7870(64bit),옥타(8)코어,1.6GHz,Mali T830,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,300만화소","전면:1,300만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,IP54,,마이크로5핀,"3,600mAh",,,배터리일체형,,,,,가로:74.8mm,세로:152.5mm,두께:8mm,무게:181g,"삼성전자 갤럭시J7 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy J6,갤럭시 J6,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.0 오레오,가개통/중고,,14.19cm(5.6인치),S-AMOLED,1480x720,294ppi,,18.5:9,75.9%,,,,엑시노스7870 Octa,옥타(8)코어,1.6GHz,Mali T830,,,,램:2GB,내장:32GB,,microSD:최대256GB,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,,,"후면:1,300만화소",전면:800만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),24비트 음원재생,,지문인식,,,,,,,,,마이크로5핀,"3,000mAh",,,배터리일체형,,,,,가로:70.2mm,세로:149.3mm,두께:8.2mm,무게:154g,"삼성전자 갤럭시J6 2018 32GB, 공기계 (가개통/중고)"
0,Galaxy J5,갤럭시 J5,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,13.22cm(5.2인치),AMOLED,1280x720,282ppi,,16:9,81.2%,,,,엑시노스7 7870,옥타(8)코어,1.6GHz,Mali T830,,,,램:2GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,300만화소","전면:1,300만화소","동영상:1080p(FHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,,,,삼성페이,,,,마이크로5핀,"3,000mAh",,,배터리일체형,,,,,가로:71.3mm,세로:146.2mm,두께:8.0mm,무게:160g,"삼성전자 갤럭시J5 2017 32GB, 공기계 (가개통/중고)"
0,Galaxy J4 Plus,갤럭시 J4 Plus,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.1 오레오,가개통/중고,,15.24cm(6.0인치),IPS-LCD,1480x720,274ppi,,18.5:9,73.6%,,,,스냅드래곤425,쿼드(4)코어,1.4GHz,Adreno 308,,,,램:3GB,내장:32GB,,microSD:최대512GB,,LTE Cat.4,802.11 b/g/n,블루투스v4.2,,나노유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,F1.9,,,,○,○,,,,,○,,,,,,3.5mm,스피커:모노(1개),24비트 음원재생,,,얼굴인식,,,,,,,,마이크로5핀,"3,300mAh",,,배터리일체형,,,,,가로:76.9mm,세로:161.4mm,두께:7.9mm,무게:178g,"삼성전자 갤럭시J4 플러스 2018 32GB, 공기계 (가개통/중고)"
0,GalaxyS10 5G,갤럭시S10 5G,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,17.02cm(6.7인치),D-AMOLED,3040x1440,505ppi,60Hz,19:9,89.4%,,,HDR10+,엑시노스9820,옥타(8)코어,2.7GHz+2.3GHz+1.9GHz,Mali G76,,,,램:8GB,내장:256GB,UFS2.1,MicroSD 미지원,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(듀얼OIS),,○,○,,○,,,○,,,,○,○,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대12W,,가로:77.1mm,세로:162.6mm,두께:7.94mm,무게:198g,"삼성전자 갤럭시S10 5G 256GB, 공기계 (가개통/중고)"
0,GalaxyS10e,갤럭시S10e,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,14.73cm(5.8인치),D-AMOLED,2280x1080,438ppi,60Hz,19:9,83.3%,,,HDR10+,엑시노스9820,옥타(8)코어,2.7GHz+2.3GHz+1.9GHz,Mali G76,,,,램:6GB,내장:128GB,UFS2.1,microSD:최대512GB,,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(OIS),,○,○,,,,,○,,,,,○,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(측면),얼굴인식,,,빅스비,삼성페이,,IP68,,USB타입C,"3,100mAh",,,배터리일체형,최대15W,USB PD2.0,Qi무선충전: 최대12W,,가로:69.9mm,세로:142.2mm,두께:7.9mm,무게:150g,"삼성전자 갤럭시S10e 128GB, 공기계 (가개통/중고)"
0,GalaxyS10,갤럭시S10,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,15.49cm(6.1인치),D-AMOLED,3040x1440,550ppi,60Hz,19:9,88.3%,,,HDR10+,엑시노스9820,옥타(8)코어,2.7GHz+2.3GHz+1.9GHz,Mali G76,,,,램:8GB,내장:128GB,UFS2.1,microSD:최대512GB,,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(듀얼OIS),,○,○,,○,,,○,,,,,○,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,,IP68,,USB타입C,"3,400mAh",,,배터리일체형,최대15W,USB PD2.0,Qi무선충전: 최대12W,,가로:70.4mm,세로:149.9mm,두께:7.8mm,무게:157g,"삼성전자 갤럭시S10 128GB, 공기계 (가개통/중고)"
0,GalaxyS10 Plus,갤럭시S10 Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyS9,갤럭시S9,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 8.0 오레오,가개통/중고,,14.73cm(5.8인치),S-AMOLED,2960x1440,570ppi,60Hz,18.5:9,83.6%,,,,엑시노스9 9810,옥타(8)코어,2.7GHz+1.7GHz,Mali G72,,,,램:4GB,내장:64GB,UFS2.1,microSD:최대400GB,,LTE-A Cat.18,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,200만화소",전면:800만화소,"동영상:2160p(UHD),60fps",,,,,F1.5,,광학식손떨림보정(OIS),○,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(후면),얼굴인식,지원,,빅스비,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,최대15W,퀵차지2.0,Qi무선충전: 최대9W,,가로:68.7mm,세로:147.7mm,두께:8.5mm,무게:163g,"삼성전자 갤럭시S9 64GB, 공기계 (가개통/중고)"
0,GalaxyS9 Plus,갤럭시S9 Plus,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드 8.0 오레오,가개통/중고,,15.75cm(6.2인치),S-AMOLED,2960x1440,529ppi,60Hz,18.5:9,84.2%,,,HDR10,엑시노스9 9810,옥타(8)코어,2.7GHz+1.7GHz,Mali G72,,,,램:6GB,내장:64GB,UFS2.1,microSD:최대400GB,,LTE-A Cat.18,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1200만화소",전면:800만화소,"동영상:2160p(UHD),60fps",,,,,F1.5,,광학식손떨림보정(듀얼OIS),○,○,○,,○,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(후면),얼굴인식,지원,,빅스비,삼성페이,,IP68,,USB타입C,"3,500mAh",,,배터리일체형,최대15W,퀵차지2.0,Qi무선충전: 최대9W,,가로:73.8mm,세로:158.1mm,두께:8.5mm,무게:189g,"삼성전자 갤럭시S9 플러스 64GB, 공기계 (가개통/중고)"
0,GalaxyS8,갤럭시S8,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,14.73cm(5.8인치),AMOLED,2960x1440,570ppi,60Hz,18.5:9,83.6%,,,HDR10+,엑시노스9 8895,옥타(8)코어,2.3GHz+1.7GHz,Mali G71,,,,램:4GB,내장:64GB,UFS2.0,microSD:최대256GB,,LTE-A Cat.16,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,200만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,광학식손떨림보정(OIS),○,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),32비트 음원재생,,지문인식(후면),얼굴인식,지원,,빅스비,삼성페이,,IP68,,USB타입C,"3,000mAh",,,배터리일체형,최대15W,퀵차지2.0,Qi무선충전: 최대9W,,가로:68.1mm,세로:148.9mm,두께:8mm,무게:155g,"삼성전자 갤럭시S8 64GB, 공기계 (가개통/중고)"
